image,hypothesis_text,gold_label,weight
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6952893010.jpg,A large boat with a green flag on the back is towering above three smaller boats with the same flag,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6952893010.jpg,A blue and gray sailboat is losing a race,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3562606482.jpg,Some people are walking in a field,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3562606482.jpg,Two people are working in an office,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3562606482.jpg,Two people are walking in town,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/345284642.jpg,An animal carries something through the snowy field,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/345284642.jpg,The brown dog swims to shore with the frisbee in his mouth,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/345284642.jpg,The dog in the field is named FIDO,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/524360969.jpg,A woman is helping to direct traffic near a construction site,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/524360969.jpg,The people are flying kites at the beach,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/524360969.jpg,The flaggers are waiting for traffic to direct,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3996889070.jpg,"A young child is outside, petting a deer",0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3996889070.jpg,Children pet a bunny,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3996889070.jpg,"A young child is outside, petting her friends deer on a farm",1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3157745346.jpg,A person is paying for transportation,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3157745346.jpg,A man is talking to a teller at the bank,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3157745346.jpg,A competitive bicyclist gets money out of an ATM,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/259510411.jpg,A woman stands near a painting,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/259510411.jpg,The woman is admiring a picture,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/259510411.jpg,A woman is breaking her diet by eating ice cream for the first time in a month,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/421153376.jpg,A dog running outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/421153376.jpg,The white dog is dry,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/421153376.jpg,A 2 year old puppy runs through water,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3421131122.jpg,The kayaker is outside holding an oar,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3421131122.jpg,Boat rider is absolutely dry,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3421131122.jpg,A man is going down a river in a kayak,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2786245676.jpg,A small boy is happy,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2786245676.jpg,A boy yelling with a baseball bat,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2786245676.jpg,A boy stole something from a store,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6841943688.jpg,A person is holding a instrument,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6841943688.jpg,A man is playing a flute,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/6841943688.jpg,The saxophone player is recording a new jazz song,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2842439618.jpg,The surfer is riding down a large wave,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2842439618.jpg,A dog is eating an avocado,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2842439618.jpg,Two surfers out surfing in the early morning,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3217187564.jpg,Dogs competing in a race,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3217187564.jpg,Three dachsunds run in a weiner dog race,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3217187564.jpg,Three race dogs chase a fake rabbit towards the finish line,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1313961775.jpg,A girl wears a life jacket,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1313961775.jpg,A little girl learning to ride a bike,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1313961775.jpg,A young girl floats down the river,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5925544950.jpg,A girl is fishing,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5925544950.jpg,There is a woman in a black cap,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5925544950.jpg,The woman enjoys fishing,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5631556013.jpg,A person is jumping into water,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5631556013.jpg,There is a man sitting,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5631556013.jpg,a boy jumps into the pool,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4443088094.jpg,The women are walking in the street,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4443088094.jpg,The women are sitting on a couch,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4443088094.jpg,A woman is in New York City,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1546632452.jpg,A boy having fun outdoors,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1546632452.jpg,A girl jumps on a blue trampoline,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1546632452.jpg,A little boy with read hair is doing his exercises on the trampoline at school,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3553056438.jpg,Two kids are sitting,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3553056438.jpg,The kids are at the beach,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3553056438.jpg,The little boy and the girl are in a barn,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1554713437.jpg,a dogs walks on a downed tree,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1554713437.jpg,A fat dog sits on a cushion,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/1554713437.jpg,Lightning made the tree fall so that the dog could walk upon it,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/411008311.jpg,A man is jumping,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/411008311.jpg,The people are all wearing casual clothes,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/411008311.jpg,People who are participating in a wedding are photobombed by a man jumping,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3355683198.jpg,The boy is practicing his grinding skills,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3355683198.jpg,a girl eats chips,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3355683198.jpg,The kid is about to fall,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3126753745.jpg,The drummer is wearing a red hat,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3126753745.jpg,A man playing the drums wore a blue hat,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3126753745.jpg,The drummer was very good at playing the drums,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2763090857.jpg,A human smiling,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2763090857.jpg,A girl is playing on her phone,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2763090857.jpg,A woman is repairing a machine,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4885036157.jpg,A man and a woman pose together,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4885036157.jpg,A couple are making holiday cards,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/4885036157.jpg,Couple being photographed in a tunnel with graffiti,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/491987177.jpg,An older gentleman cleans the bar,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/491987177.jpg,The bartender serves a whisky sour,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/491987177.jpg,The drunk man swats at an animal in his restaurant,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2705101739.jpg,People are sitting around a man,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2705101739.jpg,He is standing on his head,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2705101739.jpg,A group of people are sitting together at church,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/506082695.jpg,Two climbers are climbing outside,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/506082695.jpg,There are fifteen sheep climbing,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/506082695.jpg,The two people are both males,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2877088081.jpg,A teenager does a trick on a skateboard,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2877088081.jpg,An old woman does tricks in a wheelchair,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2877088081.jpg,An expert skater is shows off his skills,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3357416302.jpg,A snowboader went off a ramp,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3357416302.jpg,A person is skateboarding,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/3357416302.jpg,A woman is snowboarding,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/151215569.jpg,A child sits on a mans shoulders to see,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/151215569.jpg,The girl is taking pictures of a tourist attraction,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/151215569.jpg,The girl is the mans granddaughter,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5123000955.jpg,Some people are jumping in the air,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5123000955.jpg,There are no people on the deck,2,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/5123000955.jpg,The children jumping are all wearing the same brand of jackets,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2507831979.jpg,There are two cups of coffee on the table,0,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2507831979.jpg,The woman is silent,1,1.0
/home/z/zhangyon/.cache/kagglehub/datasets/hsankesara/flickr-image-dataset/versions/1/flickr30k_images/flickr30k_images/2507831979.jpg,"The woman is a secret government agent spy, waiting to meet her contact from another country",1,1.0
